,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
343,Party In The U.S.A.,Miley Cyrus,0.00124,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,0.454,202067,0.708,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,10,0.0679,-4.526,0,0.0675,192.18,4,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.483
344,Wrecking Ball,Miley Cyrus,0.407,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,0.53,221360,0.422,2vwlzO0Qp8kfEtzTsCXfyE,0.0,5,0.107,-6.262,1,0.0342,119.964,4,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,0.349
345,The Climb,Miley Cyrus,0.0882,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,0.326,236067,0.625,0V8FYVlBFuXXTIvRnMbZyS,0.0,4,0.0989,-6.417,1,0.0343,160.542,4,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,audio_features,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,0.368
346,Love The Way You Lie,Eminem,0.25,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,0.647,263373,0.924,15JINEqzVMv3SvJTAXAKED,0.0,10,0.519,-4.957,1,0.33,173.962,4,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,audio_features,spotify:track:15JINEqzVMv3SvJTAXAKED,0.614
347,Rap God,Eminem,0.398,https://api.spotify.com/v1/audio-analysis/6or1bKJiZ06IlK0vFvY75k,0.708,363521,0.843,6or1bKJiZ06IlK0vFvY75k,0.0,7,0.793,-2.678,1,0.305,148.164,4,https://api.spotify.com/v1/tracks/6or1bKJiZ06IlK0vFvY75k,audio_features,spotify:track:6or1bKJiZ06IlK0vFvY75k,0.633
348,Not Afraid,Eminem,0.513,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,0.851,248133,0.95,7Ie9W94M7OjPoZVV216Xus,0.0,0,0.222,-1.097,0,0.269,114.661,5,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,audio_features,spotify:track:7Ie9W94M7OjPoZVV216Xus,0.679
349,The Monster,Eminem,0.0514,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,0.786,250189,0.857,48RrDBpOSSl1aLVCalGl5C,0.0,9,0.112,-3.765,1,0.0734,110.038,4,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,audio_features,spotify:track:48RrDBpOSSl1aLVCalGl5C,0.581
350,The Real Slim Shady,Eminem,0.0339,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,0.95,284200,0.665,3yfqSUWxFvZELEM4PmlwIR,0.0,5,0.0453,-4.286,0,0.061,104.504,4,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,audio_features,spotify:track:3yfqSUWxFvZELEM4PmlwIR,0.76
351,Stan,Eminem,0.0369,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,0.778,404107,0.769,3UmaczJpikHgJFyBTAJVoz,4.03e-06,6,0.548,-4.331,0,0.248,80.044,4,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,audio_features,spotify:track:3UmaczJpikHgJFyBTAJVoz,0.484
352,Superman,Eminem,0.015,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,0.803,350227,0.753,4woTEX1wYOTGDqNXuavlRC,0.0,4,0.204,-3.542,0,0.0625,129.998,4,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,audio_features,spotify:track:4woTEX1wYOTGDqNXuavlRC,0.557
353,Superman (It's Not Easy),Five For Fighting,0.0733,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,0.382,221693,0.416,3TwtrR1yNLY1PMPsrGQpOp,0.0,0,0.0719,-9.303,1,0.0302,102.089,4,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,audio_features,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,0.125
354,100 Years,Five For Fighting,0.544,https://api.spotify.com/v1/audio-analysis/2lFlveK1y13WWp3vnQtrr3,0.643,244600,0.569,2lFlveK1y13WWp3vnQtrr3,2.17e-05,7,0.178,-7.459,1,0.0276,120.507,4,https://api.spotify.com/v1/tracks/2lFlveK1y13WWp3vnQtrr3,audio_features,spotify:track:2lFlveK1y13WWp3vnQtrr3,0.275
355,Novacane,Frank Ocean,0.0726,https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53,0.764,302347,0.509,4osgfFTICMkcGbbigdsa53,0.000603,3,0.162,-9.208,1,0.104,93.505,4,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,audio_features,spotify:track:4osgfFTICMkcGbbigdsa53,0.383
356,Wake Me Up When September Ends,Green Day,0.023,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,0.546,285653,0.814,3ZffCQKLFLUvYM59XKLbVm,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,audio_features,spotify:track:3ZffCQKLFLUvYM59XKLbVm,0.146
357,Collide,Howie Day,0.222,https://api.spotify.com/v1/audio-analysis/6dwkFmLUz6hx2CZG2EqLol,0.636,249120,0.625,6dwkFmLUz6hx2CZG2EqLol,5.35e-05,11,0.119,-7.895,1,0.0277,93.931,4,https://api.spotify.com/v1/tracks/6dwkFmLUz6hx2CZG2EqLol,audio_features,spotify:track:6dwkFmLUz6hx2CZG2EqLol,0.342
358,Tonight Tonight,Hot Chelle Rae,0.0764,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,0.686,200467,0.783,2i0AUcEnsDm3dsqLrFWUCq,0.0,4,0.163,-4.977,1,0.119,99.978,4,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,audio_features,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,0.814
359,Take Me to Church,Hozier,0.634,https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX,0.566,241693,0.664,0aOluBqXYd0rFSCsgDyAWX,0.0,4,0.116,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX,audio_features,spotify:track:0aOluBqXYd0rFSCsgDyAWX,0.437
360,Tuesday (feat. Drake),ILoveMakonnen,0.215,https://api.spotify.com/v1/audio-analysis/2znzyzlAUc8Z1Ikq9aFOcx,0.77,321987,0.664,2znzyzlAUc8Z1Ikq9aFOcx,0.000118,0,0.105,-5.604,1,0.211,140.163,4,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,audio_features,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,0.472
361,Do You Remember,Jack Johnson,0.789,https://api.spotify.com/v1/audio-analysis/1EZJBB6bvCcrvYRlOyoHuf,0.596,144013,0.291,1EZJBB6bvCcrvYRlOyoHuf,6.93e-05,2,0.223,-11.525,1,0.0327,91.935,4,https://api.spotify.com/v1/tracks/1EZJBB6bvCcrvYRlOyoHuf,audio_features,spotify:track:1EZJBB6bvCcrvYRlOyoHuf,0.702
362,You're Beautiful,James Blunt,0.633,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,0.675,209493,0.479,0vg4WnUWvze6pBOJDTq99k,1.76e-05,0,0.088,-9.87,0,0.0278,81.998,4,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,audio_features,spotify:track:0vg4WnUWvze6pBOJDTq99k,0.454
363,Margaritaville,Jimmy Buffett,0.736,https://api.spotify.com/v1/audio-analysis/4EEjMyQub6tgFVshlM9j1M,0.804,250933,0.542,4EEjMyQub6tgFVshlM9j1M,0.00105,2,0.108,-13.654,1,0.0344,124.975,4,https://api.spotify.com/v1/tracks/4EEjMyQub6tgFVshlM9j1M,audio_features,spotify:track:4EEjMyQub6tgFVshlM9j1M,0.874
364,"Take Me Home, Country Roads",John Denver,0.546,https://api.spotify.com/v1/audio-analysis/2xYlyywNgefLCRDG8hlxZq,0.255,197813,0.43,2xYlyywNgefLCRDG8hlxZq,1.87e-05,9,0.188,-12.564,1,0.0322,164.267,4,https://api.spotify.com/v1/tracks/2xYlyywNgefLCRDG8hlxZq,audio_features,spotify:track:2xYlyywNgefLCRDG8hlxZq,0.546
365,Hurt,Johnny Cash,0.642,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,0.518,216533,0.401,28cnXtME493VX9NOw9cIUh,0.000185,9,0.118,-7.583,0,0.0284,92.148,4,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,audio_features,spotify:track:28cnXtME493VX9NOw9cIUh,0.171
366,One Night,Lil Yachty,0.366,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,0.762,243270,0.476,40yJGQyEaBbIkXpwMFkXip,0.0,0,0.103,-12.686,1,0.114,130.007,4,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,audio_features,spotify:track:40yJGQyEaBbIkXpwMFkXip,0.375
367,Start A Fire,John Legend,0.0962,https://api.spotify.com/v1/audio-analysis/7cyKrN1y4q59bc1gJX3QEG,0.534,192093,0.844,7cyKrN1y4q59bc1gJX3QEG,0.0,10,0.678,-6.112,0,0.0547,102.004,4,https://api.spotify.com/v1/tracks/7cyKrN1y4q59bc1gJX3QEG,audio_features,spotify:track:7cyKrN1y4q59bc1gJX3QEG,0.308
368,Swagga Like Us (feat. Kanye West & Lil' Wayne),T.I.,0.00163,https://api.spotify.com/v1/audio-analysis/2kNtAwWATYkqV3CdT20RV0,0.58,327667,0.817,2kNtAwWATYkqV3CdT20RV0,0.0,4,0.118,-5.009,1,0.214,89.008,4,https://api.spotify.com/v1/tracks/2kNtAwWATYkqV3CdT20RV0,audio_features,spotify:track:2kNtAwWATYkqV3CdT20RV0,0.238
369,Live Your Life (feat. Rihanna),T.I.,0.071,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,0.375,338853,0.862,3jlbL2OTD5YmIunYzgQTAN,0.0,11,0.211,-3.363,0,0.255,159.841,4,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,audio_features,spotify:track:3jlbL2OTD5YmIunYzgQTAN,0.478
370,Whatever You Like,T.I.,0.0161,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,0.68,249533,0.687,1IAzD1muglOxOcPbUHs70R,0.0,9,0.261,-6.162,0,0.0709,150.053,4,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,audio_features,spotify:track:1IAzD1muglOxOcPbUHs70R,0.467
371,My Life Your Entertainment (feat. Usher),T.I.,0.000522,https://api.spotify.com/v1/audio-analysis/1uOLXjOFHCkkTZKlPFClsz,0.417,296667,0.743,1uOLXjOFHCkkTZKlPFClsz,0.0,4,0.476,-5.607,0,0.249,159.193,4,https://api.spotify.com/v1/tracks/1uOLXjOFHCkkTZKlPFClsz,audio_features,spotify:track:1uOLXjOFHCkkTZKlPFClsz,0.423
372,"What Up, What's Haapnin'?",T.I.,0.0127,https://api.spotify.com/v1/audio-analysis/6ZNZkRYqSrPwISR63lC4bu,0.416,301293,0.854,6ZNZkRYqSrPwISR63lC4bu,0.0,1,0.416,-4.34,1,0.0908,142.948,4,https://api.spotify.com/v1/tracks/6ZNZkRYqSrPwISR63lC4bu,audio_features,spotify:track:6ZNZkRYqSrPwISR63lC4bu,0.102
373,Dead And Gone (feat. Justin Timberlake),T.I.,0.0402,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru,0.713,299747,0.746,7IhsLJMqdxoo7YAZjaSMru,0.0,0,0.601,-4.99,1,0.259,135.021,4,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,audio_features,spotify:track:7IhsLJMqdxoo7YAZjaSMru,0.47
374,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0291,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,0.641,258343,0.922,3bidbhpOYeV4knp8AIu8Xn,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.847
375,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,0.0619,https://api.spotify.com/v1/audio-analysis/4YMqbFcDIFiCBd02PzUBcM,0.781,235613,0.526,4YMqbFcDIFiCBd02PzUBcM,0.0,6,0.0457,-6.985,0,0.293,94.992,4,https://api.spotify.com/v1/tracks/4YMqbFcDIFiCBd02PzUBcM,audio_features,spotify:track:4YMqbFcDIFiCBd02PzUBcM,0.662
376,How Many Drinks?,Miguel,0.00311,https://api.spotify.com/v1/audio-analysis/5ctk3VJoHoURSiwkCJn2bf,0.379,272987,0.608,5ctk3VJoHoURSiwkCJn2bf,0.000614,0,0.248,-7.011,0,0.134,81.822,4,https://api.spotify.com/v1/tracks/5ctk3VJoHoURSiwkCJn2bf,audio_features,spotify:track:5ctk3VJoHoURSiwkCJn2bf,0.241
377,I Will Wait,Mumford & Sons,0.0165,https://api.spotify.com/v1/audio-analysis/2JHBMVs8E7bJJBLkXpKgHn,0.488,276720,0.752,2JHBMVs8E7bJJBLkXpKgHn,0.00541,1,0.301,-5.131,1,0.0323,131.221,4,https://api.spotify.com/v1/tracks/2JHBMVs8E7bJJBLkXpKgHn,audio_features,spotify:track:2JHBMVs8E7bJJBLkXpKgHn,0.445
378,Little Lion Man,Mumford & Sons,0.0276,https://api.spotify.com/v1/audio-analysis/2BBkIgdXLv5vyp1DR0wpQl,0.519,246973,0.512,2BBkIgdXLv5vyp1DR0wpQl,8.78e-05,5,0.0976,-7.986,1,0.0282,138.596,4,https://api.spotify.com/v1/tracks/2BBkIgdXLv5vyp1DR0wpQl,audio_features,spotify:track:2BBkIgdXLv5vyp1DR0wpQl,0.441
379,Awake My Soul,Mumford & Sons,0.0621,https://api.spotify.com/v1/audio-analysis/5VwKEmrYEN5eAPvWqrrKS2,0.262,255827,0.466,5VwKEmrYEN5eAPvWqrrKS2,0.0273,2,0.0913,-9.785,1,0.0341,85.522,1,https://api.spotify.com/v1/tracks/5VwKEmrYEN5eAPvWqrrKS2,audio_features,spotify:track:5VwKEmrYEN5eAPvWqrrKS2,0.254
380,Animal,Neon Trees,0.000392,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,0.486,212293,0.831,1fBl642IhJOE5U319Gy2Go,0.0,5,0.363,-5.5,1,0.0506,148.026,4,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,audio_features,spotify:track:1fBl642IhJOE5U319Gy2Go,0.8
381,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version,The Notorious B.I.G.,0.0128,https://api.spotify.com/v1/audio-analysis/4INDiWSKvqSKDEu7mh8HFz,0.845,257400,0.884,4INDiWSKvqSKDEu7mh8HFz,2.1e-06,6,0.203,-4.506,0,0.0759,104.536,4,https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,audio_features,spotify:track:4INDiWSKvqSKDEu7mh8HFz,0.904
382,Notorious Thugs - 2014 Remastered Version,The Notorious B.I.G.,0.121,https://api.spotify.com/v1/audio-analysis/19FsxX4RthRMZGfXkImdCb,0.704,366880,0.873,19FsxX4RthRMZGfXkImdCb,5.12e-06,11,0.24,-4.057,0,0.144,154.914,4,https://api.spotify.com/v1/tracks/19FsxX4RthRMZGfXkImdCb,audio_features,spotify:track:19FsxX4RthRMZGfXkImdCb,0.742
383,Best Song Ever,One Direction,0.0227,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,0.652,200107,0.877,5T7ZFtCcOgkpjxcuaeZbw0,0.0,1,0.0789,-2.986,1,0.0465,118.491,4,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,audio_features,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,0.486
384,What Makes You Beautiful,One Direction,0.00851,https://api.spotify.com/v1/audio-analysis/03oZejWqXLbKhhM4iTgShq,0.726,198840,0.778,03oZejWqXLbKhhM4iTgShq,0.0,4,0.082,-2.483,1,0.0784,125.0,4,https://api.spotify.com/v1/tracks/03oZejWqXLbKhhM4iTgShq,audio_features,spotify:track:03oZejWqXLbKhhM4iTgShq,0.868
385,Let Her Go,Passenger,0.365,https://api.spotify.com/v1/audio-analysis/6GmUVqe73u5YRfUUynZK6I,0.479,252733,0.545,6GmUVqe73u5YRfUUynZK6I,0.0,7,0.0963,-7.346,1,0.0688,74.897,4,https://api.spotify.com/v1/tracks/6GmUVqe73u5YRfUUynZK6I,audio_features,spotify:track:6GmUVqe73u5YRfUUynZK6I,0.244
386,Home,Phillip Phillips,0.023,https://api.spotify.com/v1/audio-analysis/4rsW3WCZBGwhHfJWuHRwyT,0.607,210173,0.816,4rsW3WCZBGwhHfJWuHRwyT,1.16e-05,0,0.136,-6.02,1,0.0306,121.029,4,https://api.spotify.com/v1/tracks/4rsW3WCZBGwhHfJWuHRwyT,audio_features,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,0.355
387,Umbrella,Rihanna,0.0117,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,0.579,275987,0.821,49FYlytm3dAAraYgpoJZux,0.0,1,0.0631,-4.616,1,0.152,174.063,4,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,audio_features,spotify:track:49FYlytm3dAAraYgpoJZux,0.551
388,Don't Stop The Music,Rihanna,0.0446,https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy,0.853,267080,0.676,0ByMNEPAPpOR5H69DVrTNy,3.37e-05,6,0.0514,-5.533,0,0.0715,122.65,4,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,audio_features,spotify:track:0ByMNEPAPpOR5H69DVrTNy,0.551
389,Take A Bow,Rihanna,0.242,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,0.705,229413,0.469,3goSVuTt3fDYDP6kRnFwuL,0.0,9,0.104,-7.46,1,0.0771,82.009,4,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,audio_features,spotify:track:3goSVuTt3fDYDP6kRnFwuL,0.552
390,Diamonds,Rihanna,0.00118,https://api.spotify.com/v1/audio-analysis/7Kt59L2ZZGtOnIhvMwzG6f,0.555,225147,0.709,7Kt59L2ZZGtOnIhvMwzG6f,0.0,11,0.113,-4.928,0,0.0452,91.982,4,https://api.spotify.com/v1/tracks/7Kt59L2ZZGtOnIhvMwzG6f,audio_features,spotify:track:7Kt59L2ZZGtOnIhvMwzG6f,0.387
391,We Found Love,Rihanna,0.025,https://api.spotify.com/v1/audio-analysis/6cZqFT5RanA70lmN9wuWzB,0.734,215227,0.766,6cZqFT5RanA70lmN9wuWzB,0.00138,1,0.108,-4.485,1,0.0383,127.986,4,https://api.spotify.com/v1/tracks/6cZqFT5RanA70lmN9wuWzB,audio_features,spotify:track:6cZqFT5RanA70lmN9wuWzB,0.6
392,You Da One,Rihanna,0.503,https://api.spotify.com/v1/audio-analysis/4FJ50kkBvVzJte01d6Gtt8,0.702,200013,0.715,4FJ50kkBvVzJte01d6Gtt8,2.44e-05,5,0.126,-5.377,0,0.0425,127.05,4,https://api.spotify.com/v1/tracks/4FJ50kkBvVzJte01d6Gtt8,audio_features,spotify:track:4FJ50kkBvVzJte01d6Gtt8,0.863
393,Only Girl (In The World),Rihanna,0.114,https://api.spotify.com/v1/audio-analysis/1VDXQhu7YGdbM6UeEIfsaX,0.781,235493,0.721,1VDXQhu7YGdbM6UeEIfsaX,8.11e-06,11,0.0735,-4.167,0,0.0414,125.896,4,https://api.spotify.com/v1/tracks/1VDXQhu7YGdbM6UeEIfsaX,audio_features,spotify:track:1VDXQhu7YGdbM6UeEIfsaX,0.618
394,California King Bed,Rihanna,0.261,https://api.spotify.com/v1/audio-analysis/1ceiWukdMtlzOFhiAMluOj,0.464,251600,0.606,1ceiWukdMtlzOFhiAMluOj,0.0,7,0.136,-3.85,1,0.0371,169.81,4,https://api.spotify.com/v1/tracks/1ceiWukdMtlzOFhiAMluOj,audio_features,spotify:track:1ceiWukdMtlzOFhiAMluOj,0.322
395,No Woman,Whitney,0.893,https://api.spotify.com/v1/audio-analysis/1CLmFKW99S8eJrebO3GB04,0.581,237973,0.4,1CLmFKW99S8eJrebO3GB04,0.576,2,0.161,-8.739,1,0.0291,112.331,4,https://api.spotify.com/v1/tracks/1CLmFKW99S8eJrebO3GB04,audio_features,spotify:track:1CLmFKW99S8eJrebO3GB04,0.433
396,Teenage Dirtbag,Wheatus,0.36,https://api.spotify.com/v1/audio-analysis/3LI4MmibTkXH5cGpCGZgyw,0.617,241840,0.84,3LI4MmibTkXH5cGpCGZgyw,8.85e-05,4,0.179,-4.063,1,0.0512,94.676,4,https://api.spotify.com/v1/tracks/3LI4MmibTkXH5cGpCGZgyw,audio_features,spotify:track:3LI4MmibTkXH5cGpCGZgyw,0.57
397,Antidote,Travis Scott,0.00767,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,0.713,262693,0.526,1wHZx0LgzFHyeIZkUydNXq,0.000148,1,0.124,-5.046,1,0.032,131.05,4,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,audio_features,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.131
398,goosebumps,Travis Scott,0.0847,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,0.841,243837,0.728,6gBFPUFcJLzWGx4lenP6h2,0.0,7,0.149,-3.37,1,0.0484,130.049,4,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,audio_features,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.43
399,Lovesick Blues,Mason Ramsey,0.77,https://api.spotify.com/v1/audio-analysis/4H8p5SlXFOb17x7p2koAM5,0.714,171040,0.62,4H8p5SlXFOb17x7p2koAM5,0.0,2,0.142,-2.742,1,0.0283,126.049,4,https://api.spotify.com/v1/tracks/4H8p5SlXFOb17x7p2koAM5,audio_features,spotify:track:4H8p5SlXFOb17x7p2koAM5,0.51
400,1+1,Beyoncé,0.381,https://api.spotify.com/v1/audio-analysis/1pzJboOZaDNwshBnOlNh3a,0.303,273880,0.384,1pzJboOZaDNwshBnOlNh3a,5.14e-06,6,0.0661,-7.342,1,0.0339,63.345,5,https://api.spotify.com/v1/tracks/1pzJboOZaDNwshBnOlNh3a,audio_features,spotify:track:1pzJboOZaDNwshBnOlNh3a,0.261
401,Hello Good Morning,Diddy - Dirty Money,0.061,https://api.spotify.com/v1/audio-analysis/7yzSijmAyOMBcHrK6Tfsoe,0.628,268747,0.952,7yzSijmAyOMBcHrK6Tfsoe,0.0,7,0.656,-2.491,1,0.226,103.945,4,https://api.spotify.com/v1/tracks/7yzSijmAyOMBcHrK6Tfsoe,audio_features,spotify:track:7yzSijmAyOMBcHrK6Tfsoe,0.53
402,Coming Home,Diddy - Dirty Money,0.155,https://api.spotify.com/v1/audio-analysis/6Iocm6VMu6bVNYwiDoyQFW,0.353,238693,0.822,6Iocm6VMu6bVNYwiDoyQFW,0.0,7,0.332,-1.866,1,0.232,167.905,4,https://api.spotify.com/v1/tracks/6Iocm6VMu6bVNYwiDoyQFW,audio_features,spotify:track:6Iocm6VMu6bVNYwiDoyQFW,0.237
403,Up Up & Away,Kid Cudi,0.0727,https://api.spotify.com/v1/audio-analysis/1RUTIdTnFs8lHSc0Zr4UJB,0.66,227347,0.875,1RUTIdTnFs8lHSc0Zr4UJB,3.74e-05,10,0.358,-6.057,0,0.0889,120.034,4,https://api.spotify.com/v1/tracks/1RUTIdTnFs8lHSc0Zr4UJB,audio_features,spotify:track:1RUTIdTnFs8lHSc0Zr4UJB,0.611
404,Ashin’ Kusher,Kid Cudi,0.731,https://api.spotify.com/v1/audio-analysis/6GSMozgAebBmuM2hCV15H3,0.857,228493,0.635,6GSMozgAebBmuM2hCV15H3,0.000483,10,0.102,-5.787,1,0.205,92.986,4,https://api.spotify.com/v1/tracks/6GSMozgAebBmuM2hCV15H3,audio_features,spotify:track:6GSMozgAebBmuM2hCV15H3,0.559
405,Missed Calls,Mac Miller,0.643,https://api.spotify.com/v1/audio-analysis/6ET22Ri3FYXi5C8BBqHWcO,0.558,178903,0.535,6ET22Ri3FYXi5C8BBqHWcO,0.0,5,0.101,-10.37,1,0.162,169.912,4,https://api.spotify.com/v1/tracks/6ET22Ri3FYXi5C8BBqHWcO,audio_features,spotify:track:6ET22Ri3FYXi5C8BBqHWcO,0.463
406,Party On Fifth Ave.,Mac Miller,0.0635,https://api.spotify.com/v1/audio-analysis/24OMJgeZvpSu92TbAe2WYh,0.594,173516,0.823,24OMJgeZvpSu92TbAe2WYh,0.0,9,0.095,-5.21,1,0.332,97.101,4,https://api.spotify.com/v1/tracks/24OMJgeZvpSu92TbAe2WYh,audio_features,spotify:track:24OMJgeZvpSu92TbAe2WYh,0.663
407,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.0897,https://api.spotify.com/v1/audio-analysis/6YbhspuOar1D9WSSnfe7ds,0.553,207347,0.652,6YbhspuOar1D9WSSnfe7ds,0.0,0,0.111,-6.685,1,0.206,94.505,4,https://api.spotify.com/v1/tracks/6YbhspuOar1D9WSSnfe7ds,audio_features,spotify:track:6YbhspuOar1D9WSSnfe7ds,0.551
408,Black And Yellow,Wiz Khalifa,0.0646,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,0.684,217667,0.834,5A6OHHy73AR5tLxgTc98zz,0.0,2,0.271,-4.524,0,0.0675,164.02,4,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,audio_features,spotify:track:5A6OHHy73AR5tLxgTc98zz,0.538
409,Umbrella,Rihanna,0.00864,https://api.spotify.com/v1/audio-analysis/2Y2ud3awMZHDxOCpDebiv3,0.583,275987,0.829,2Y2ud3awMZHDxOCpDebiv3,0.0,1,0.0426,-4.603,1,0.134,174.028,4,https://api.spotify.com/v1/tracks/2Y2ud3awMZHDxOCpDebiv3,audio_features,spotify:track:2Y2ud3awMZHDxOCpDebiv3,0.575
410,In Da Club,50 Cent,0.255,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,0.899,193467,0.713,7iL6o9tox1zgHpKUfh9vuC,0.0,6,0.0708,-2.752,0,0.366,90.051,4,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,audio_features,spotify:track:7iL6o9tox1zgHpKUfh9vuC,0.777
